Mach,Alpha,CD_Off,CD_On
8.74,0.0,0.142,0.136
8.75,0.0,0.142,0.136
8.76,0.0,0.142,0.136
8.77,0.0,0.142,0.136
8.78,0.0,0.142,0.136
8.79,0.0,0.142,0.136
8.8,0.0,0.142,0.136
8.81,0.0,0.142,0.136
8.82,0.0,0.142,0.135
8.83,0.0,0.141,0.135
8.84,0.0,0.141,0.135
8.85,0.0,0.141,0.135
8.86,0.0,0.141,0.135
8.87,0.0,0.141,0.135
8.88,0.0,0.141,0.135
8.89,0.0,0.141,0.135
8.9,0.0,0.141,0.135
8.91,0.0,0.141,0.135
8.92,0.0,0.141,0.135
8.93,0.0,0.14,0.135
8.94,0.0,0.14,0.135
8.95,0.0,0.14,0.134
8.96,0.0,0.14,0.134
8.97,0.0,0.14,0.134
8.98,0.0,0.14,0.134
8.99,0.0,0.14,0.134
9.0,0.0,0.14,0.134
9.01,0.0,0.14,0.134
9.02,0.0,0.14,0.134
9.03,0.0,0.14,0.134
9.04,0.0,0.14,0.134
9.05,0.0,0.139,0.134
9.06,0.0,0.139,0.134
9.07,0.0,0.139,0.134
9.08,0.0,0.139,0.133
9.09,0.0,0.139,0.133
9.1,0.0,0.139,0.133
9.11,0.0,0.139,0.133
9.12,0.0,0.139,0.133
9.13,0.0,0.139,0.133
9.14,0.0,0.139,0.133
9.15,0.0,0.139,0.133
9.16,0.0,0.138,0.133
9.17,0.0,0.138,0.133
9.18,0.0,0.138,0.133
9.19,0.0,0.138,0.133
9.2,0.0,0.138,0.133
9.21,0.0,0.138,0.132
9.22,0.0,0.138,0.132
9.23,0.0,0.138,0.132
9.24,0.0,0.138,0.132
9.25,0.0,0.138,0.132
9.26,0.0,0.138,0.132
9.27,0.0,0.138,0.132
9.28,0.0,0.137,0.132
9.29,0.0,0.137,0.132
9.3,0.0,0.137,0.132
9.31,0.0,0.137,0.132
9.32,0.0,0.137,0.132
9.33,0.0,0.137,0.132
9.34,0.0,0.137,0.132
9.35,0.0,0.137,0.131
9.36,0.0,0.137,0.131
9.37,0.0,0.137,0.131
9.38,0.0,0.137,0.131
9.39,0.0,0.137,0.131
9.4,0.0,0.136,0.131
9.41,0.0,0.136,0.131
9.42,0.0,0.136,0.131
9.43,0.0,0.136,0.131
9.44,0.0,0.136,0.131
9.45,0.0,0.136,0.131
9.46,0.0,0.136,0.131
9.47,0.0,0.136,0.131
9.48,0.0,0.136,0.131
9.49,0.0,0.136,0.131
9.5,0.0,0.136,0.13
9.51,0.0,0.136,0.13
9.52,0.0,0.136,0.13
9.53,0.0,0.135,0.13
9.54,0.0,0.135,0.13
9.55,0.0,0.135,0.13
9.56,0.0,0.135,0.13
9.57,0.0,0.135,0.13
9.58,0.0,0.135,0.13
9.59,0.0,0.135,0.13
9.6,0.0,0.135,0.13
9.61,0.0,0.135,0.13
9.62,0.0,0.135,0.13
9.63,0.0,0.135,0.13
9.64,0.0,0.135,0.129
9.65,0.0,0.135,0.129
9.66,0.0,0.134,0.129
9.67,0.0,0.134,0.129
9.68,0.0,0.134,0.129
9.69,0.0,0.134,0.129
9.7,0.0,0.134,0.129
9.71,0.0,0.134,0.129
9.72,0.0,0.134,0.129
9.73,0.0,0.134,0.129
9.74,0.0,0.134,0.129
9.75,0.0,0.134,0.129
9.76,0.0,0.134,0.129
9.77,0.0,0.134,0.129
9.78,0.0,0.134,0.129
9.79,0.0,0.134,0.129
9.8,0.0,0.133,0.128
9.81,0.0,0.133,0.128
9.82,0.0,0.133,0.128
9.83,0.0,0.133,0.128
9.84,0.0,0.133,0.128
9.85,0.0,0.133,0.128
9.86,0.0,0.133,0.128
9.87,0.0,0.133,0.128
9.88,0.0,0.133,0.128
9.89,0.0,0.133,0.128
9.9,0.0,0.133,0.128
9.91,0.0,0.133,0.128
9.92,0.0,0.133,0.128
9.93,0.0,0.132,0.128
9.94,0.0,0.132,0.128
9.95,0.0,0.132,0.128
9.96,0.0,0.132,0.127
9.97,0.0,0.132,0.127
9.98,0.0,0.132,0.127
9.99,0.0,0.132,0.127
10.0,0.0,0.132,0.127
10.01,0.0,0.132,0.127
10.02,0.0,0.132,0.127
10.03,0.0,0.132,0.127
10.04,0.0,0.132,0.127
10.05,0.0,0.132,0.127
10.06,0.0,0.132,0.127
10.07,0.0,0.132,0.127
10.08,0.0,0.132,0.127
10.09,0.0,0.132,0.127
10.1,0.0,0.132,0.127
10.11,0.0,0.132,0.127
10.12,0.0,0.132,0.127
10.13,0.0,0.132,0.127
10.14,0.0,0.132,0.127
10.15,0.0,0.132,0.127
10.16,0.0,0.132,0.127
10.17,0.0,0.132,0.127
10.18,0.0,0.132,0.127
10.19,0.0,0.131,0.127
10.2,0.0,0.131,0.127
10.21,0.0,0.131,0.127
10.22,0.0,0.131,0.127
10.23,0.0,0.131,0.127
10.24,0.0,0.131,0.127
10.25,0.0,0.131,0.127
10.26,0.0,0.131,0.127
10.27,0.0,0.131,0.127
10.28,0.0,0.131,0.127
10.29,0.0,0.131,0.127
10.3,0.0,0.131,0.127
10.31,0.0,0.131,0.127
10.32,0.0,0.131,0.127
10.33,0.0,0.131,0.127
10.34,0.0,0.131,0.127
10.35,0.0,0.131,0.127
10.36,0.0,0.131,0.127
10.37,0.0,0.131,0.127
10.38,0.0,0.131,0.127
10.39,0.0,0.131,0.127
10.4,0.0,0.131,0.127
10.41,0.0,0.131,0.126
10.42,0.0,0.131,0.126
10.43,0.0,0.131,0.126
10.44,0.0,0.131,0.126
10.45,0.0,0.131,0.126
10.46,0.0,0.131,0.126
10.47,0.0,0.131,0.126
10.48,0.0,0.131,0.126
10.49,0.0,0.131,0.126
10.5,0.0,0.131,0.126
10.51,0.0,0.131,0.126
10.52,0.0,0.131,0.126
10.53,0.0,0.131,0.126
10.54,0.0,0.131,0.126
10.55,0.0,0.131,0.126
10.56,0.0,0.131,0.126
10.57,0.0,0.131,0.126
10.58,0.0,0.131,0.126
10.59,0.0,0.13,0.126
10.6,0.0,0.13,0.126
10.61,0.0,0.13,0.126
10.62,0.0,0.13,0.126
10.63,0.0,0.13,0.126
10.64,0.0,0.13,0.126
10.65,0.0,0.13,0.126
10.66,0.0,0.13,0.126
10.67,0.0,0.13,0.126
10.68,0.0,0.13,0.126
10.69,0.0,0.13,0.126
10.7,0.0,0.13,0.126
10.71,0.0,0.13,0.126
10.72,0.0,0.13,0.126
10.73,0.0,0.13,0.126
10.74,0.0,0.13,0.126
10.75,0.0,0.13,0.126
10.76,0.0,0.13,0.126
10.77,0.0,0.13,0.126
10.78,0.0,0.13,0.126
10.79,0.0,0.13,0.126
10.8,0.0,0.13,0.126
10.81,0.0,0.13,0.126
10.82,0.0,0.13,0.126
10.83,0.0,0.13,0.126
10.84,0.0,0.13,0.126
10.85,0.0,0.13,0.126
10.86,0.0,0.13,0.126
10.87,0.0,0.13,0.126
10.88,0.0,0.13,0.126
10.89,0.0,0.13,0.126
10.9,0.0,0.13,0.126
10.91,0.0,0.13,0.126
10.92,0.0,0.13,0.126
10.93,0.0,0.13,0.126
10.94,0.0,0.13,0.126
10.95,0.0,0.13,0.126
10.96,0.0,0.13,0.126
10.97,0.0,0.13,0.126
10.98,0.0,0.13,0.126
10.99,0.0,0.13,0.126
11.0,0.0,0.13,0.126
11.01,0.0,0.13,0.126
11.02,0.0,0.13,0.126
11.03,0.0,0.13,0.126
11.04,0.0,0.129,0.126
11.05,0.0,0.129,0.125
11.06,0.0,0.129,0.125
11.07,0.0,0.129,0.125
11.08,0.0,0.129,0.125
11.09,0.0,0.129,0.125
11.1,0.0,0.129,0.125
11.11,0.0,0.129,0.125
11.12,0.0,0.129,0.125
11.13,0.0,0.129,0.125
11.14,0.0,0.129,0.125
11.15,0.0,0.129,0.125
11.16,0.0,0.129,0.125
11.17,0.0,0.129,0.125
11.18,0.0,0.129,0.125
11.19,0.0,0.129,0.125
11.2,0.0,0.129,0.125
11.21,0.0,0.129,0.125
11.22,0.0,0.129,0.125
11.23,0.0,0.129,0.125
11.24,0.0,0.129,0.125
11.25,0.0,0.129,0.125
11.26,0.0,0.129,0.125
11.27,0.0,0.129,0.125
11.28,0.0,0.129,0.125
11.29,0.0,0.129,0.125
11.3,0.0,0.129,0.125
11.31,0.0,0.129,0.125
11.32,0.0,0.129,0.125
11.33,0.0,0.129,0.125
11.34,0.0,0.129,0.125
11.35,0.0,0.129,0.125
11.36,0.0,0.129,0.125
11.37,0.0,0.129,0.125
11.38,0.0,0.129,0.125
11.39,0.0,0.129,0.125
11.4,0.0,0.129,0.125
11.41,0.0,0.129,0.125
11.42,0.0,0.129,0.125
11.43,0.0,0.129,0.125
11.44,0.0,0.129,0.125
11.45,0.0,0.129,0.125
11.46,0.0,0.129,0.125
11.47,0.0,0.129,0.125
11.48,0.0,0.129,0.125
11.49,0.0,0.129,0.125
11.5,0.0,0.129,0.125
11.51,0.0,0.129,0.125
11.52,0.0,0.129,0.125
11.53,0.0,0.128,0.125
11.54,0.0,0.128,0.125
11.55,0.0,0.128,0.125
11.56,0.0,0.128,0.125
11.57,0.0,0.128,0.125
11.58,0.0,0.128,0.125
11.59,0.0,0.128,0.125
11.6,0.0,0.128,0.125
11.61,0.0,0.128,0.125
11.62,0.0,0.128,0.125
11.63,0.0,0.128,0.125
11.64,0.0,0.128,0.125
11.65,0.0,0.128,0.125
11.66,0.0,0.128,0.125
11.67,0.0,0.128,0.125
11.68,0.0,0.128,0.125
11.69,0.0,0.128,0.125
11.7,0.0,0.128,0.125
11.71,0.0,0.128,0.125
11.72,0.0,0.128,0.125
11.73,0.0,0.128,0.125
11.74,0.0,0.128,0.125
11.75,0.0,0.128,0.125
11.76,0.0,0.128,0.125
11.77,0.0,0.128,0.125
11.78,0.0,0.128,0.125
11.79,0.0,0.128,0.125
11.8,0.0,0.128,0.124
11.81,0.0,0.128,0.124
11.82,0.0,0.128,0.124
11.83,0.0,0.128,0.124
11.84,0.0,0.128,0.124
11.85,0.0,0.128,0.124
11.86,0.0,0.128,0.124
11.87,0.0,0.128,0.124
11.88,0.0,0.128,0.124
11.89,0.0,0.128,0.124
11.9,0.0,0.128,0.124
11.91,0.0,0.128,0.124
11.92,0.0,0.128,0.124
11.93,0.0,0.128,0.124
11.94,0.0,0.128,0.124
11.95,0.0,0.128,0.124
11.96,0.0,0.128,0.124
11.97,0.0,0.128,0.124
11.98,0.0,0.128,0.124
11.99,0.0,0.128,0.124
12.0,0.0,0.128,0.124
12.01,0.0,0.128,0.124
12.02,0.0,0.128,0.124
12.03,0.0,0.128,0.124
12.04,0.0,0.128,0.124
12.05,0.0,0.128,0.124
12.06,0.0,0.128,0.124
12.07,0.0,0.128,0.124
12.08,0.0,0.128,0.124
12.09,0.0,0.128,0.124
12.1,0.0,0.127,0.124
12.11,0.0,0.127,0.124
12.12,0.0,0.127,0.124
12.13,0.0,0.127,0.124
12.14,0.0,0.127,0.124
12.15,0.0,0.127,0.124
12.16,0.0,0.127,0.124
12.17,0.0,0.127,0.124
12.18,0.0,0.127,0.124
12.19,0.0,0.127,0.124
12.2,0.0,0.127,0.124
12.21,0.0,0.127,0.124
12.22,0.0,0.127,0.124
12.23,0.0,0.127,0.124
12.24,0.0,0.127,0.124
12.25,0.0,0.127,0.124
12.26,0.0,0.127,0.124
12.27,0.0,0.127,0.124
12.28,0.0,0.127,0.124
12.29,0.0,0.127,0.124
12.3,0.0,0.127,0.124
12.31,0.0,0.127,0.124
12.32,0.0,0.127,0.124
12.33,0.0,0.127,0.124
12.34,0.0,0.127,0.124
12.35,0.0,0.127,0.124
12.36,0.0,0.127,0.124
12.37,0.0,0.127,0.124
12.38,0.0,0.127,0.124
12.39,0.0,0.127,0.124
12.4,0.0,0.127,0.124
12.41,0.0,0.127,0.124
12.42,0.0,0.127,0.124
12.43,0.0,0.127,0.124
12.44,0.0,0.127,0.124
12.45,0.0,0.127,0.124
12.46,0.0,0.127,0.124
12.47,0.0,0.127,0.124
12.48,0.0,0.127,0.124
12.49,0.0,0.127,0.124
12.5,0.0,0.127,0.124
12.51,0.0,0.127,0.124
12.52,0.0,0.127,0.124
12.53,0.0,0.127,0.124
12.54,0.0,0.127,0.124
12.55,0.0,0.127,0.124
12.56,0.0,0.127,0.124
12.57,0.0,0.127,0.124
12.58,0.0,0.127,0.124
12.59,0.0,0.127,0.124
12.6,0.0,0.127,0.124
12.61,0.0,0.127,0.124
12.62,0.0,0.127,0.124
12.63,0.0,0.127,0.124
12.64,0.0,0.127,0.124
12.65,0.0,0.127,0.124
12.66,0.0,0.127,0.124
12.67,0.0,0.127,0.124
12.68,0.0,0.127,0.124
12.69,0.0,0.127,0.124
12.7,0.0,0.127,0.124
12.71,0.0,0.127,0.123
12.72,0.0,0.127,0.123
12.73,0.0,0.127,0.123
12.74,0.0,0.126,0.123
12.75,0.0,0.126,0.123
12.76,0.0,0.126,0.123
12.77,0.0,0.126,0.123
12.78,0.0,0.126,0.123
12.79,0.0,0.126,0.123
12.8,0.0,0.126,0.123
12.81,0.0,0.126,0.123
12.82,0.0,0.126,0.123
12.83,0.0,0.126,0.123
12.84,0.0,0.126,0.123
12.85,0.0,0.126,0.123
12.86,0.0,0.126,0.123
12.87,0.0,0.126,0.123
12.88,0.0,0.126,0.123
12.89,0.0,0.126,0.123
12.9,0.0,0.126,0.123
12.91,0.0,0.126,0.123
12.92,0.0,0.126,0.123
12.93,0.0,0.126,0.123
12.94,0.0,0.126,0.123
12.95,0.0,0.126,0.123
12.96,0.0,0.126,0.123
12.97,0.0,0.126,0.123
12.98,0.0,0.126,0.123
12.99,0.0,0.126,0.123
13.0,0.0,0.126,0.123
13.01,0.0,0.126,0.123
13.02,0.0,0.126,0.123
13.03,0.0,0.126,0.123
13.04,0.0,0.126,0.123
13.05,0.0,0.126,0.123
13.06,0.0,0.126,0.123
13.07,0.0,0.126,0.123
13.08,0.0,0.126,0.123
13.09,0.0,0.126,0.123
13.1,0.0,0.126,0.123
13.11,0.0,0.126,0.123
13.12,0.0,0.126,0.123
13.13,0.0,0.126,0.123
13.14,0.0,0.126,0.123
13.15,0.0,0.126,0.123
13.16,0.0,0.126,0.123
13.17,0.0,0.126,0.123
13.18,0.0,0.126,0.123
13.19,0.0,0.126,0.123
13.2,0.0,0.126,0.123
13.21,0.0,0.126,0.123
13.22,0.0,0.126,0.123
13.23,0.0,0.126,0.123
13.24,0.0,0.126,0.123
13.25,0.0,0.126,0.123
13.26,0.0,0.126,0.123
13.27,0.0,0.126,0.123
13.28,0.0,0.126,0.123
13.29,0.0,0.126,0.123
13.3,0.0,0.126,0.123
13.31,0.0,0.126,0.123
13.32,0.0,0.126,0.123
13.33,0.0,0.126,0.123
13.34,0.0,0.126,0.123
13.35,0.0,0.126,0.123
13.36,0.0,0.126,0.123
13.37,0.0,0.126,0.123
13.38,0.0,0.126,0.123
13.39,0.0,0.126,0.123
13.4,0.0,0.126,0.123
13.41,0.0,0.126,0.123
13.42,0.0,0.126,0.123
13.43,0.0,0.126,0.123
13.44,0.0,0.126,0.123
13.45,0.0,0.126,0.123
13.46,0.0,0.126,0.123
13.47,0.0,0.126,0.123
13.48,0.0,0.126,0.123
13.49,0.0,0.125,0.123
13.5,0.0,0.125,0.123
13.51,0.0,0.125,0.123
13.52,0.0,0.125,0.123
13.53,0.0,0.125,0.123
13.54,0.0,0.125,0.123
13.55,0.0,0.125,0.123
13.56,0.0,0.125,0.123
13.57,0.0,0.125,0.123
13.58,0.0,0.125,0.123
13.59,0.0,0.125,0.123
13.6,0.0,0.125,0.123
13.61,0.0,0.125,0.123
13.62,0.0,0.125,0.123
13.63,0.0,0.125,0.123
13.64,0.0,0.125,0.123
13.65,0.0,0.125,0.123
13.66,0.0,0.125,0.123
13.67,0.0,0.125,0.123
13.68,0.0,0.125,0.123
13.69,0.0,0.125,0.123
13.7,0.0,0.125,0.123
13.71,0.0,0.125,0.123
13.72,0.0,0.125,0.123
13.73,0.0,0.125,0.123
13.74,0.0,0.125,0.123
13.75,0.0,0.125,0.123
13.76,0.0,0.125,0.123
13.77,0.0,0.125,0.123
13.78,0.0,0.125,0.123
13.79,0.0,0.125,0.123
13.8,0.0,0.125,0.123
13.81,0.0,0.125,0.123
13.82,0.0,0.125,0.122
13.83,0.0,0.125,0.122
13.84,0.0,0.125,0.122
13.85,0.0,0.125,0.122
13.86,0.0,0.125,0.122
13.87,0.0,0.125,0.122
13.88,0.0,0.125,0.122
13.89,0.0,0.125,0.122
13.9,0.0,0.125,0.122
13.91,0.0,0.125,0.122
13.92,0.0,0.125,0.122
13.93,0.0,0.125,0.122
13.94,0.0,0.125,0.122
13.95,0.0,0.125,0.122
13.96,0.0,0.125,0.122
13.97,0.0,0.125,0.122
13.98,0.0,0.125,0.122
13.99,0.0,0.125,0.122
14.0,0.0,0.125,0.122
14.01,0.0,0.125,0.122
14.02,0.0,0.125,0.122
14.03,0.0,0.125,0.122
14.04,0.0,0.125,0.122
14.05,0.0,0.125,0.122
14.06,0.0,0.125,0.122
14.07,0.0,0.125,0.122
14.08,0.0,0.125,0.122
14.09,0.0,0.125,0.122
14.1,0.0,0.125,0.122
14.11,0.0,0.125,0.122
14.12,0.0,0.125,0.122
14.13,0.0,0.125,0.122
14.14,0.0,0.125,0.122
14.15,0.0,0.125,0.122
14.16,0.0,0.125,0.122
14.17,0.0,0.125,0.122
14.18,0.0,0.125,0.122
14.19,0.0,0.125,0.122
14.2,0.0,0.125,0.122
14.21,0.0,0.125,0.122
14.22,0.0,0.125,0.122
14.23,0.0,0.125,0.122
14.24,0.0,0.125,0.122
14.25,0.0,0.125,0.122
14.26,0.0,0.125,0.122
14.27,0.0,0.125,0.122
14.28,0.0,0.125,0.122
14.29,0.0,0.125,0.122
14.3,0.0,0.125,0.122
14.31,0.0,0.125,0.122
14.32,0.0,0.125,0.122
14.33,0.0,0.125,0.122
14.34,0.0,0.125,0.122
14.35,0.0,0.125,0.122
14.36,0.0,0.124,0.122
14.37,0.0,0.124,0.122
14.38,0.0,0.124,0.122
14.39,0.0,0.124,0.122
14.4,0.0,0.124,0.122
14.41,0.0,0.124,0.122
14.42,0.0,0.124,0.122
14.43,0.0,0.124,0.122
14.44,0.0,0.124,0.122
14.45,0.0,0.124,0.122
14.46,0.0,0.124,0.122
14.47,0.0,0.124,0.122
14.48,0.0,0.124,0.122
14.49,0.0,0.124,0.122
14.5,0.0,0.124,0.122
14.51,0.0,0.124,0.122
14.52,0.0,0.124,0.122
14.53,0.0,0.124,0.122
14.54,0.0,0.124,0.122
14.55,0.0,0.124,0.122
14.56,0.0,0.124,0.122
14.57,0.0,0.124,0.122
14.58,0.0,0.124,0.122
14.59,0.0,0.124,0.122
14.6,0.0,0.124,0.122
14.61,0.0,0.124,0.122
14.62,0.0,0.124,0.122
14.63,0.0,0.124,0.122
14.64,0.0,0.124,0.122
14.65,0.0,0.124,0.122
14.66,0.0,0.124,0.122
14.67,0.0,0.124,0.122
14.68,0.0,0.124,0.122
14.69,0.0,0.124,0.122
14.7,0.0,0.124,0.122
14.71,0.0,0.124,0.122
14.72,0.0,0.124,0.122
14.73,0.0,0.124,0.122
14.74,0.0,0.124,0.122
14.75,0.0,0.124,0.122
14.76,0.0,0.124,0.122
14.77,0.0,0.124,0.122
14.78,0.0,0.124,0.122
14.79,0.0,0.124,0.122
14.8,0.0,0.124,0.122
14.81,0.0,0.124,0.122
14.82,0.0,0.124,0.122
14.83,0.0,0.124,0.122
14.84,0.0,0.124,0.122
14.85,0.0,0.124,0.122
14.86,0.0,0.124,0.122
14.87,0.0,0.124,0.122
14.88,0.0,0.124,0.122
14.89,0.0,0.124,0.122
14.9,0.0,0.124,0.122
14.91,0.0,0.124,0.122
14.92,0.0,0.124,0.122
14.93,0.0,0.124,0.122
14.94,0.0,0.124,0.122
14.95,0.0,0.124,0.122
14.96,0.0,0.124,0.122
14.97,0.0,0.124,0.122
14.98,0.0,0.124,0.122
14.99,0.0,0.124,0.122
15.0,0.0,0.124,0.122
15.01,0.0,0.124,0.122
15.02,0.0,0.124,0.122
15.03,0.0,0.124,0.122
15.04,0.0,0.124,0.122
15.05,0.0,0.124,0.122
15.06,0.0,0.124,0.122
15.07,0.0,0.124,0.122
15.08,0.0,0.124,0.122
15.09,0.0,0.124,0.122
15.1,0.0,0.124,0.122
15.11,0.0,0.124,0.122
15.12,0.0,0.124,0.122
15.13,0.0,0.124,0.122
15.14,0.0,0.124,0.122
15.15,0.0,0.124,0.122
15.16,0.0,0.124,0.122
15.17,0.0,0.124,0.122
15.18,0.0,0.124,0.122
15.19,0.0,0.124,0.122
15.2,0.0,0.124,0.122
15.21,0.0,0.124,0.122
15.22,0.0,0.124,0.122
15.23,0.0,0.124,0.121
15.24,0.0,0.124,0.121
15.25,0.0,0.124,0.121
15.26,0.0,0.124,0.121
15.27,0.0,0.124,0.121
15.28,0.0,0.124,0.121
15.29,0.0,0.124,0.121
15.3,0.0,0.124,0.121
15.31,0.0,0.124,0.121
15.32,0.0,0.124,0.121
15.33,0.0,0.124,0.121
15.34,0.0,0.124,0.121
15.35,0.0,0.124,0.121
15.36,0.0,0.124,0.121
15.37,0.0,0.124,0.121
15.38,0.0,0.124,0.121
15.39,0.0,0.124,0.121
15.4,0.0,0.124,0.121
15.41,0.0,0.123,0.121
15.42,0.0,0.123,0.121
15.43,0.0,0.123,0.121
15.44,0.0,0.123,0.121
15.45,0.0,0.123,0.121
15.46,0.0,0.123,0.121
15.47,0.0,0.123,0.121
15.48,0.0,0.123,0.121
15.49,0.0,0.123,0.121
15.5,0.0,0.123,0.121
15.51,0.0,0.123,0.121
15.52,0.0,0.123,0.121
15.53,0.0,0.123,0.121
15.54,0.0,0.123,0.121
15.55,0.0,0.123,0.121
15.56,0.0,0.123,0.121
15.57,0.0,0.123,0.121
15.58,0.0,0.123,0.121
15.59,0.0,0.123,0.121
15.6,0.0,0.123,0.121
15.61,0.0,0.123,0.121
15.62,0.0,0.123,0.121
15.63,0.0,0.123,0.121
15.64,0.0,0.123,0.121
15.65,0.0,0.123,0.121
15.66,0.0,0.123,0.121
15.67,0.0,0.123,0.121
15.68,0.0,0.123,0.121
15.69,0.0,0.123,0.121
15.7,0.0,0.123,0.121
15.71,0.0,0.123,0.121
15.72,0.0,0.123,0.121
15.73,0.0,0.123,0.121
15.74,0.0,0.123,0.121
15.75,0.0,0.123,0.121
15.76,0.0,0.123,0.121
15.77,0.0,0.123,0.121
15.78,0.0,0.123,0.121
15.79,0.0,0.123,0.121
15.8,0.0,0.123,0.121
15.81,0.0,0.123,0.121
15.82,0.0,0.123,0.121
15.83,0.0,0.123,0.121
15.84,0.0,0.123,0.121
15.85,0.0,0.123,0.121
15.86,0.0,0.123,0.121
15.87,0.0,0.123,0.121
15.88,0.0,0.123,0.121
15.89,0.0,0.123,0.121
15.9,0.0,0.123,0.121
15.91,0.0,0.123,0.121
15.92,0.0,0.123,0.121
15.93,0.0,0.123,0.121
15.94,0.0,0.123,0.121
15.95,0.0,0.123,0.121
15.96,0.0,0.123,0.121
15.97,0.0,0.123,0.121
15.98,0.0,0.123,0.121
15.99,0.0,0.123,0.121
16.0,0.0,0.123,0.121
16.01,0.0,0.123,0.121
16.02,0.0,0.123,0.121
16.03,0.0,0.123,0.121
16.04,0.0,0.123,0.121
16.05,0.0,0.123,0.121
16.06,0.0,0.123,0.121
16.07,0.0,0.123,0.121
16.08,0.0,0.123,0.121
16.09,0.0,0.123,0.121
16.1,0.0,0.123,0.121
16.11,0.0,0.123,0.121
16.12,0.0,0.123,0.121
16.13,0.0,0.123,0.121
16.14,0.0,0.123,0.121
16.15,0.0,0.123,0.121
16.16,0.0,0.123,0.121
16.17,0.0,0.123,0.121
16.18,0.0,0.123,0.121
16.19,0.0,0.123,0.121
16.2,0.0,0.123,0.121
16.21,0.0,0.123,0.121
16.22,0.0,0.123,0.121
16.23,0.0,0.123,0.121
16.24,0.0,0.123,0.121
16.25,0.0,0.123,0.121
16.26,0.0,0.123,0.121
16.27,0.0,0.123,0.121
16.28,0.0,0.123,0.121
16.29,0.0,0.123,0.121
16.3,0.0,0.123,0.121
16.31,0.0,0.123,0.121
16.32,0.0,0.123,0.121
16.33,0.0,0.123,0.121
16.34,0.0,0.123,0.121
16.35,0.0,0.123,0.121
16.36,0.0,0.123,0.121
16.37,0.0,0.123,0.121
16.38,0.0,0.123,0.121
16.39,0.0,0.123,0.121
16.4,0.0,0.123,0.121
16.41,0.0,0.123,0.121
16.42,0.0,0.123,0.121
16.43,0.0,0.123,0.121
16.44,0.0,0.123,0.121
16.45,0.0,0.123,0.121
16.46,0.0,0.123,0.121
16.47,0.0,0.123,0.121
16.48,0.0,0.123,0.121
16.49,0.0,0.123,0.121
16.5,0.0,0.123,0.121
16.51,0.0,0.123,0.121
16.52,0.0,0.123,0.121
16.53,0.0,0.123,0.121
16.54,0.0,0.123,0.121
16.55,0.0,0.123,0.121
16.56,0.0,0.123,0.121
16.57,0.0,0.123,0.121
16.58,0.0,0.123,0.121
16.59,0.0,0.123,0.121
16.6,0.0,0.123,0.121
16.61,0.0,0.123,0.121
16.62,0.0,0.123,0.121
16.63,0.0,0.123,0.121
16.64,0.0,0.123,0.121
16.65,0.0,0.123,0.121
16.66,0.0,0.123,0.121
16.67,0.0,0.123,0.121
16.68,0.0,0.123,0.121
16.69,0.0,0.122,0.121
16.7,0.0,0.122,0.121
16.71,0.0,0.122,0.121
16.72,0.0,0.122,0.121
16.73,0.0,0.122,0.121
16.74,0.0,0.122,0.121
16.75,0.0,0.122,0.121
16.76,0.0,0.122,0.121
16.77,0.0,0.122,0.121
16.78,0.0,0.122,0.121
16.79,0.0,0.122,0.121
16.8,0.0,0.122,0.121
16.81,0.0,0.122,0.121
16.82,0.0,0.122,0.121
16.83,0.0,0.122,0.121
16.84,0.0,0.122,0.121
16.85,0.0,0.122,0.121
16.86,0.0,0.122,0.121
16.87,0.0,0.122,0.121
16.88,0.0,0.122,0.121
16.89,0.0,0.122,0.121
16.9,0.0,0.122,0.121
16.91,0.0,0.122,0.121
16.92,0.0,0.122,0.121
16.93,0.0,0.122,0.121
16.94,0.0,0.122,0.121
16.95,0.0,0.122,0.121
16.96,0.0,0.122,0.121
16.97,0.0,0.122,0.121
16.98,0.0,0.122,0.121
16.99,0.0,0.122,0.121
17.0,0.0,0.122,0.121
17.01,0.0,0.122,0.121
17.02,0.0,0.122,0.121
17.03,0.0,0.122,0.121
17.04,0.0,0.122,0.121
17.05,0.0,0.122,0.121
17.06,0.0,0.122,0.121
17.07,0.0,0.122,0.121
17.08,0.0,0.122,0.12
17.09,0.0,0.122,0.12
17.1,0.0,0.122,0.12
17.11,0.0,0.122,0.12
17.12,0.0,0.122,0.12
17.13,0.0,0.122,0.12
17.14,0.0,0.122,0.12
17.15,0.0,0.122,0.12
17.16,0.0,0.122,0.12
17.17,0.0,0.122,0.12
17.18,0.0,0.122,0.12
17.19,0.0,0.122,0.12
17.2,0.0,0.122,0.12
17.21,0.0,0.122,0.12
17.22,0.0,0.122,0.12
17.23,0.0,0.122,0.12
17.24,0.0,0.122,0.12
17.25,0.0,0.122,0.12
17.26,0.0,0.122,0.12
17.27,0.0,0.122,0.12
17.28,0.0,0.122,0.12
17.29,0.0,0.122,0.12
17.3,0.0,0.122,0.12
17.31,0.0,0.122,0.12
17.32,0.0,0.122,0.12
17.33,0.0,0.122,0.12
17.34,0.0,0.122,0.12
17.35,0.0,0.122,0.12
17.36,0.0,0.122,0.12
17.37,0.0,0.122,0.12
17.38,0.0,0.122,0.12
17.39,0.0,0.122,0.12
17.4,0.0,0.122,0.12
17.41,0.0,0.122,0.12
17.42,0.0,0.122,0.12
17.43,0.0,0.122,0.12
17.44,0.0,0.122,0.12
17.45,0.0,0.122,0.12
17.46,0.0,0.122,0.12
